row_id,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,is_anomaly
row-1041,0.46884543,2.81262154,0.49784654,-0.59659993,0.79592232,0.06512935,-0.86224889,-1.14418153,0
row-1042,-1.17406082,-2.08327514,0.48148242,1.21977983,0.45852689,1.56220726,0.30234785,-1.34478521,0
row-1043,-0.19512880,0.34893190,-0.12536451,-1.44418979,-0.44929534,-0.13233231,-0.94020287,1.00710917,0
row-1044,-1.49926934,0.61474571,2.10251708,1.64443274,0.94241836,0.79174927,0.73815373,-0.21288420,0
row-1045,-0.46287018,-1.21743948,1.38535348,-1.16641829,-0.07082758,-0.89661008,-1.00949196,-1.89193999,0
row-1046,0.21381832,1.93566944,-0.39541468,-0.11272782,0.12584754,-0.53110738,-0.89158902,-0.17607126,0
row-1047,0.13575474,1.36823622,0.67492797,0.62982852,0.14105934,0.26676007,-1.18612294,-0.96292061,0
row-1048,-0.62062351,0.46491978,-1.59353717,-0.48078801,1.18884325,0.82778658,0.75527038,0.21853471,0
row-1049,-0.07193777,-0.43687458,0.78955172,-0.31276037,0.74835131,0.45161886,-0.14105863,-0.14396880,0
row-1050,0.16531377,-0.66975327,-0.96642368,1.71700938,-1.67021901,-0.53676222,1.41291502,1.87131397,0
row-1051,-0.72498679,-2.13024860,-0.04603929,0.90696325,-0.18671372,0.78693630,-0.94870258,-0.41082308,0
row-1052,-0.10724941,1.15858118,2.70458691,-0.06321552,1.07434014,0.78321953,0.51385979,-1.12648951,0
row-1053,-0.09554561,0.63891495,-0.90937314,-0.56417605,1.26086386,-0.41261453,0.72421380,1.07585758,0
row-1054,1.03447837,-0.17410955,-1.85509637,-0.22029942,0.88832404,1.24182458,-0.24912020,-0.03414804,0
row-1055,-1.30497878,-0.61087110,0.56486348,0.76207967,1.06418137,-0.56843535,-0.77153808,-0.83321215,0
row-1056,-0.72925218,-1.95465665,-0.19645222,0.71786263,-0.51282259,0.74645283,0.57610622,0.47790903,0
row-1057,-1.01406216,-0.10082931,0.75178572,-0.36852930,-0.37413766,0.46397816,-1.59841885,-0.48381259,0
row-1058,-0.89595378,-2.18039330,-0.29744993,-0.13523468,-1.12471920,0.06456356,1.60187331,-0.92467513,0
row-1059,-0.85478065,-0.30960477,1.06520229,-0.31531274,2.09772417,-0.91161146,0.82071861,0.66053328,0
row-1060,0.81792942,-0.61061975,-0.28385099,0.42408954,0.73154883,-1.26903063,-0.88418263,-2.43199114,0
row-1061,-0.74512600,-0.48676599,-0.81833644,-1.50831677,0.41067801,0.14436508,0.14695585,-0.53240041,0
row-1062,0.04978285,-1.82049079,0.68037499,0.18840731,0.58493781,-0.22592010,0.59757638,0.67110116,0
row-1063,-0.90506579,-1.15538700,-1.37040901,-0.58916541,0.58887754,0.01830172,1.02254008,0.74206983,0
row-1064,-0.22343351,-1.33752670,0.45685437,-0.72618089,0.16959914,0.85848673,-0.49361379,-0.97434053,0
row-1065,1.58750153,2.01286229,-1.40502736,1.46629210,0.93926720,-0.96701149,-0.90188752,-0.19633763,0
row-1066,-3.02059212,1.15734273,1.02472660,0.31940993,0.65889924,-0.76503501,0.89824719,1.35212939,0
row-1067,-0.22778028,0.24888621,0.15495968,1.16810900,0.81531912,0.23269984,0.82165729,0.54232090,0
row-1068,0.63160477,-0.39102197,1.40786805,-0.77205631,0.09432145,0.60410882,-0.17543957,-0.96849450,0
row-1069,1.78647216,1.62747077,-1.37643226,1.33605098,-0.56767802,-0.84519856,0.20732523,-0.55482283,0
row-1070,1.46630583,0.51517505,-0.56515630,-0.84633546,-1.22565218,-0.29586307,0.15675363,-1.46671939,0
row-1071,1.76276686,1.73122880,0.71511829,-0.64393372,0.30543508,-1.54805105,1.48981533,-2.21702676,0
row-1072,0.78336440,-1.16430237,0.61318898,0.28015008,-0.29715141,2.43094060,0.10632515,-0.20347332,0
row-1073,-1.77600988,-0.65052059,1.18877582,-0.76861675,-0.27820592,0.06262120,0.74945303,-0.81952500,0
row-1074,1.60000194,0.18271072,0.20496682,-0.77475234,-1.52044926,0.77997935,0.11616407,-0.27879580,0
row-1075,0.40523454,0.97652042,0.02159218,0.10799989,-0.13966568,-1.22308789,-0.49336487,0.37669800,0
row-1076,-0.59151319,0.36226102,1.26526663,0.71921137,-0.57459109,-1.33798602,0.36123892,1.88727976,0
row-1077,0.20950203,-1.50474512,0.24077201,-0.12112294,-0.12933555,0.24769240,-1.24017109,-1.01750165,0
row-1078,-0.14333109,-1.47904239,-0.22854397,-0.74565798,1.21213570,-0.32470636,0.95847996,0.66843067,0
row-1079,2.54721296,0.31510019,0.74888856,1.35428088,1.53420396,-0.38580983,-2.93310329,-1.40041656,1
row-1080,-1.55061531,-0.23384795,-1.16459025,1.24423641,0.39419888,0.50772568,2.28554609,-0.23702282,0
row-1081,1.85744216,2.14181529,0.30913115,0.28589708,0.34281827,0.74375828,0.68098502,0.02161946,0
row-1082,-0.78261351,0.03218698,1.06445732,0.35524117,-1.37431231,0.58480015,0.40907351,-0.18004809,0
row-1083,-1.60950528,-1.51809264,-0.60338327,-0.70461847,-1.18168393,0.64226116,-1.09789588,-0.29263751,0
row-1084,-1.10063193,-1.38802148,2.28158353,1.13597516,1.60085610,-1.23269557,0.00794174,0.47897325,0
row-1085,-0.03250317,1.45210127,-0.83688473,-0.17530636,-2.88660473,0.24473575,1.43915639,0.82799018,0
row-1086,-0.95478421,-0.57981255,-0.78717121,-0.57002531,0.11849446,-1.20462718,-0.71176992,-0.95122001,0
row-1087,-0.29357375,-1.94871137,-0.17832336,1.61364557,0.96797052,-0.06285225,-0.94811974,-0.22820762,0
row-1088,0.36541139,-0.20543191,0.21814989,0.63475066,0.52937622,1.12771193,-1.28086834,2.76451973,0
row-1089,-0.93652580,-0.47876203,0.61157013,2.10416541,-0.30962343,1.68755295,-1.00947708,-1.07872196,0
row-1090,-1.52689647,-1.15757852,-0.70759629,-0.69932512,-0.14486176,-1.38469627,0.95424854,-0.51381320,0
row-1091,3.05594966,3.24557868,-1.18009821,0.04803913,0.81614925,-1.48752863,-0.84302118,-1.26065179,0
row-1092,1.64630503,-0.15433140,0.02656671,0.09096664,0.22509361,0.22146007,1.35375985,-0.40961965,0
row-1093,-0.70319375,-0.44598784,1.49796991,0.19615666,0.70235171,1.21284912,-0.98724104,-2.25655947,0
row-1094,1.48712273,1.18596091,-1.72959900,-0.65327580,-0.04660694,0.94592085,-0.57389868,-0.12460125,0
row-1095,-1.89569736,-0.23553706,0.54663685,0.50716871,0.23002090,0.09921792,-0.97956505,-0.51945901,0
row-1096,-1.18104026,-0.27505039,0.90462445,-1.39022405,0.34388495,0.63133374,-1.80005515,1.51915915,0
row-1097,-1.53711656,0.49626443,2.44267051,0.70605787,-0.42303677,-0.92949422,-1.11850207,-0.13964006,0
row-1098,-0.44850005,1.08024217,0.05613503,-1.54276811,-0.36876072,-2.35500188,-1.87403770,-0.23592896,0
row-1099,-0.92458770,-1.04379117,1.30427879,-1.73811838,-0.04437865,-0.28192137,-1.84802344,1.35281629,0
row-1100,-1.32706163,-0.40959773,-0.12995523,0.96480506,-1.38068607,-1.55302738,-0.85139640,-0.16725941,0
row-1101,-1.17063486,-1.11912458,0.52532369,1.14688505,-0.08147077,0.89128801,-0.38343920,-1.03867521,0
row-1102,-1.63707835,-0.25729263,-0.79380783,-0.33407736,-0.83145788,-0.73515778,0.23694775,-0.04270836,0
row-1103,0.84700094,1.12249014,2.10270306,0.33426353,-1.45742545,-0.61486727,-0.55291016,1.48684318,0
row-1104,-1.04042024,-0.88761961,-1.21287965,1.02190951,1.49239770,0.94517330,0.98834570,0.48847085,0
row-1105,-0.39456889,1.51442672,-0.24162067,-0.28305084,0.94890805,0.07208192,-2.01795268,-0.10903980,0
row-1106,-1.22224269,1.37533568,-1.16636625,-0.82281489,-1.04510619,-1.21730138,-0.00837749,-1.64386226,0
row-1107,0.67916286,-0.51600666,-2.04906754,0.12944672,-1.08280779,1.01845952,0.65541923,0.28241641,0
row-1108,0.56598438,-1.14550262,-1.19802635,0.48396700,0.45214282,-1.29811061,0.00986728,-0.10090834,0
row-1109,1.09752120,-1.05701249,-0.01355495,-1.77769904,-0.25147568,-0.94925316,1.37349617,0.28750353,1
row-1110,0.87141875,0.45193772,2.21554882,0.70858295,-1.02035217,1.57011715,0.85609210,-1.14890044,0
row-1111,0.44504045,2.06581033,0.85947339,2.14014039,0.45026421,-0.56185802,-0.12720548,-0.61193447,0
row-1112,0.70326941,0.26238986,1.39689098,-0.23342338,-2.22140128,0.44320679,-0.29658070,-0.22210899,0
row-1113,0.69362210,2.14406619,-0.81787446,0.06470360,0.23833638,-0.21923329,0.09690641,-0.37726683,0
row-1114,-0.95988481,-1.20254474,0.61068852,-1.14316222,-0.71919998,-0.04289511,0.13212784,-1.96176673,0
row-1115,0.77477195,-0.41329802,-1.37957824,-1.04131161,-1.11055921,-1.25860651,0.76069159,-0.03712993,0
row-1116,-0.33501613,-1.07074301,-0.38893532,-0.81248273,0.08567243,-0.47901543,-0.61978854,-0.89488616,0
row-1117,-0.57199923,-1.19159291,-0.28421265,-0.34576846,0.02634135,-0.63366620,2.11405432,0.08661750,0
row-1118,-1.22078099,-0.08636012,2.26063600,-0.20739651,-0.39455397,0.59260734,-0.69801854,-0.71748588,0
row-1119,-1.59077489,-0.75100043,0.96534131,0.85116082,-0.58155923,1.60320136,-1.49579675,0.26710922,0
row-1120,0.39060266,0.01511370,-1.16674163,0.35860568,0.93838102,0.27672460,0.51695167,-0.46341783,0
row-1121,-1.60252404,-0.64706721,-0.56543887,-0.58505517,-0.10617149,-0.71284259,-0.18829613,2.32610620,0
row-1122,-0.13562321,-0.21637959,1.41881679,0.41565398,-0.76479868,-0.45891086,1.20264550,0.00849926,0
row-1123,0.12889808,-0.19863230,-1.27843782,0.78123260,0.70468620,0.85105999,-0.27992520,1.82619976,0
row-1124,1.49098816,0.23454584,1.86032688,1.04449482,0.15655630,-0.94471768,0.86064382,-0.12322823,0
row-1125,-2.38012736,-1.97314080,0.82653812,0.38884978,0.85483667,1.35485827,1.25116950,-0.48183561,0
row-1126,1.77348152,1.81258481,-2.22906668,1.51593296,-0.39195056,0.00284758,2.94529126,-0.29975713,0
row-1127,0.46467618,0.19025547,-1.05774623,-0.25325827,-0.24118318,1.10387770,0.28725329,-0.26687705,0
row-1128,1.43315004,2.04114248,-2.80271982,-1.10399019,-0.69874979,-0.99393473,-0.40685421,-0.59091934,0
row-1129,0.60119969,-0.30270471,0.13541695,-1.39480860,1.08879683,1.32402989,1.06628853,-1.12516193,0
row-1130,-2.05085819,-1.22815396,1.53580287,-0.01191475,-0.69535913,-0.31123213,0.64796071,-0.43168431,0
row-1131,1.07876379,0.21692973,-2.28634755,-1.40781780,0.91206451,1.10631166,-1.62566439,0.79854730,0
row-1132,-0.78982612,3.20225757,0.94887417,-0.90446893,0.92197757,2.53424590,-0.06921176,0.62174119,0
row-1133,-1.23015210,-0.64263655,0.11251809,0.32230997,0.39108203,0.20097959,-0.45580396,-0.17482649,0
row-1134,1.40923267,1.23577168,-1.48176484,-1.42096779,0.28546332,0.14139716,0.36302970,-0.74394577,0
row-1135,-3.22595012,-0.73349379,1.47602566,-0.02039729,-0.30656022,0.55408427,-0.97958418,-0.50085916,0
row-1136,-0.88807347,2.21259763,-0.89321306,-0.67930312,0.48404536,-0.70876450,-0.69718964,0.88097228,0
row-1137,0.91081990,1.62822242,-1.64534525,-0.86410068,-1.42615423,-0.29407421,0.57001215,1.76683243,0
row-1138,1.16980572,1.03394495,-2.35117660,0.21237862,0.52526103,-0.16568394,0.43042196,-2.35186690,0
row-1139,-0.12181405,-0.22284049,0.00880135,0.30859504,1.57808695,-1.66876975,-0.36616420,-0.56255575,0
row-1140,3.55964625,1.35341197,1.66202401,0.03292342,-0.23295464,1.72773871,-1.67140133,1.73982453,0
row-1141,3.18779955,1.50911969,-0.39137763,-0.54260218,1.02349425,0.32697618,0.54452454,1.62831740,0
row-1142,-0.64311268,0.86197955,-0.03348927,-1.06257712,-0.56949275,0.35699976,0.58572990,1.53015102,0
row-1143,-2.14595544,2.12804163,-0.35192918,0.34934903,1.00087123,0.64217184,-1.18089085,0.16444149,0
row-1144,0.12380105,-0.64221723,0.70096329,0.44588069,-0.10980969,-0.55073586,0.66239294,2.21512369,0
row-1145,0.65093892,0.08525873,-0.96306577,-1.38228385,0.75411460,-1.89876812,2.56820770,0.25661331,0
row-1146,-1.85950340,1.67018822,0.73601623,0.06016427,0.12253447,-0.54593088,-0.06417007,-0.27697504,0
row-1147,-0.37034159,-0.35281908,-0.08497974,-0.83118623,-1.37656152,-1.25344498,-0.54149893,0.30107151,0
row-1148,-0.61916221,0.14376525,-1.23784538,-1.50575095,1.70646863,0.05617595,-0.24025341,0.28933488,0
row-1149,-0.03133460,2.05475449,-0.67794259,-0.16664713,0.23730138,0.03885454,-1.60171635,0.30030757,0
row-1150,1.23511226,-1.20233922,-0.77318833,-0.10478159,-0.60087779,0.74875134,0.54482851,0.17813111,0
row-1151,2.83367911,1.78537480,-1.62500637,0.22951501,0.86431187,-0.64349642,1.13323540,-1.42520094,0
row-1152,1.14115817,1.41820488,-1.06879570,-0.55089471,1.11781579,1.43174329,-0.39743627,0.95792850,0
row-1153,1.13945389,-0.67176224,0.59876042,0.85476699,0.18936425,-0.52137530,-0.89041346,-1.38779117,0
row-1154,-0.76433186,-0.68507475,-0.46839400,-0.00681973,1.61828440,-0.49694922,1.49397736,-1.29917059,0
row-1155,-1.89575998,-0.09380216,-0.40483509,2.13196238,-0.45588721,0.85524293,0.99909096,1.29172000,0
row-1156,-0.02174799,1.12242893,-1.97076474,0.76450454,-2.68201101,1.41330504,0.12752218,0.37667365,0
row-1157,-0.72521668,-0.35069673,-1.83958637,0.23793339,0.76942495,1.86578279,1.00295228,-0.18623535,0
row-1158,1.05983396,0.68181163,0.63165736,-0.04621703,-1.45909461,-0.90344550,-0.08248593,0.64202487,0
row-1159,-0.83610180,1.69582247,0.17407436,-1.09344321,1.61839162,1.12235124,0.06503955,-0.77828904,0
row-1160,-0.56471000,1.38329918,0.11382933,2.25158021,1.52157439,0.24410935,-0.44351855,-0.12068926,0
row-1161,-0.97936753,0.54381121,-2.20834591,-0.77857316,2.61024266,-0.56124036,0.76093133,1.68845378,0
row-1162,0.30967310,1.58061299,0.84167119,0.10788056,-0.65676816,-0.04145823,-1.22048489,0.24057325,0
row-1163,-1.49224624,-0.94388663,-0.70827191,-0.25755094,-1.18695885,-3.21395628,0.29371727,0.50937459,0
row-1164,-1.56570627,0.03202415,-0.30979634,1.43858881,-0.66979832,-2.41007582,-0.63208111,-0.59699103,0
row-1165,2.19437082,1.01409583,-1.04242901,0.57978396,-1.03610803,-0.14247235,-0.87191274,0.12942938,0
row-1166,-0.77353188,1.29417115,0.85779295,-0.33673377,-0.59573913,-0.13927907,-1.33541430,1.53193818,0
row-1167,1.22998478,1.36240750,1.23108357,2.26121176,2.73836717,-0.40808728,-0.45704232,0.37214696,0
row-1168,-0.67953475,-0.80956875,1.60593878,0.36193269,2.41305390,0.64363939,0.78242388,-0.19966494,0
row-1169,-1.55162710,-1.51862637,1.20895053,0.62622958,-0.66569423,1.25786149,-1.20867196,-0.15747895,0
row-1170,-0.82051998,0.24827515,1.08237270,0.54739724,-1.12200595,-0.44502300,-0.36832321,1.22292985,0
row-1171,-0.18179663,-1.93072809,0.24985680,0.20973018,0.20328693,-0.65369455,-0.73602475,-0.75379558,1
row-1172,3.04931196,2.18194483,-1.96164369,-0.01071167,0.97612167,1.37746186,0.85693640,1.93783902,1
row-1173,-0.42111853,1.59414782,-1.45920564,0.05342245,-0.31124942,0.14058792,1.35331930,1.05233345,0
row-1174,-0.12861500,1.80435247,-1.33134037,-0.70483441,1.30472404,-0.00737118,0.93920899,1.57504812,0
row-1175,-0.86345558,0.21012963,0.14567293,1.04934806,-0.33991822,3.42276840,0.53335207,-1.02657574,0
row-1176,-1.61366090,-2.29307684,-0.87470704,-0.14522795,-0.25482385,1.48731620,1.19613916,-0.28445591,0
row-1177,1.26303004,1.21611632,0.28151835,1.31404541,-0.34416021,-1.31653150,0.63477158,-1.45973017,0
row-1178,1.66655520,-0.05517425,-0.25084273,0.18021114,-0.20857005,-1.45457188,1.07517248,-0.03749569,0
row-1179,-0.62420680,-1.12475368,1.18570883,1.27961142,-0.39582214,0.73125194,-0.20429906,0.12582422,0
row-1180,-1.60246975,-2.37507744,2.30788751,-1.55704934,2.07709695,-0.29146361,1.72549051,-0.69937577,0
row-1181,0.53329827,-0.31388071,0.05771936,1.08217709,0.94563990,-1.09345518,-0.09766059,-1.67026411,0
row-1182,-0.33336835,-0.34826452,-0.05892119,-0.74205635,0.99737140,0.88292344,-2.44490791,-0.34688768,0
row-1183,1.06107690,0.32302586,-1.66488928,0.77609450,-1.07578503,-1.29170155,0.58300699,1.88033334,0
row-1184,-0.84071550,-1.50767496,0.84850525,0.32807559,0.51138856,0.64553975,0.06481851,-0.44092527,0
row-1185,0.70931583,0.11856625,-1.19178935,-0.23013749,-0.29231049,-0.26926022,1.31344005,0.87300844,0
row-1186,0.70336430,1.22410413,-1.12866485,-0.50154299,0.78850872,0.66143697,0.73181167,0.91780150,0
row-1187,-0.39238938,-2.19919502,-1.53685534,-1.73769885,-0.31934376,0.63824144,0.34584981,-0.66697678,0
row-1188,3.70771368,1.93696556,-0.75189978,-0.23782507,-0.66161611,0.76252600,-0.76122439,0.21132847,0
row-1189,-1.08096871,2.11053788,1.05010368,-0.89666855,-1.18222929,0.47712460,0.65340167,-0.00668145,0
row-1190,1.30745483,-0.72617755,0.61274676,0.80900015,-0.56977023,-0.12879726,1.78059375,-1.18089683,0
row-1191,0.70839868,1.34826788,0.03949336,-0.32998934,-0.38761238,-0.10048073,-0.30780036,-0.82551786,0
row-1192,-0.30407969,0.88106017,-1.75203147,1.83456347,1.27428130,1.56334299,-0.14278379,-0.45900088,0
row-1193,0.14505295,-0.71061913,-0.93997292,1.26858844,1.83495815,-0.27300916,0.12896424,0.78129187,0
row-1194,-0.13760735,-0.83422588,0.27229123,3.03834143,1.30705799,1.08040755,0.15110047,-1.24715512,0
row-1195,-2.88427887,-0.97694211,1.80897983,0.36492844,0.77155810,-0.22555609,-0.02692731,2.12983605,0
row-1196,1.50385286,-0.61166721,0.12282606,0.67208386,0.74664599,-0.45318360,-0.73228792,-0.27762065,0
row-1197,-0.65924566,1.21479106,-0.72039532,-0.05108795,0.28630408,-2.78567975,-1.70332337,-1.03458195,0
row-1198,0.27941312,0.26443371,-1.62541368,0.05914040,-0.37924179,0.95189545,0.40222062,0.34831587,0
row-1199,1.84073414,0.17230573,1.80719676,-0.12422909,2.25962368,0.42351062,-0.11999913,-0.88989107,0
row-1200,1.26907908,0.12920037,-2.01583237,0.33143688,-0.92216545,-1.91357494,0.31038661,0.35291123,0
row-1201,1.13851424,1.50410094,-0.40010478,0.43612591,-0.04413965,0.66772570,-0.85728663,1.16142620,0
row-1202,1.35868678,1.31008979,-0.00463752,0.25734971,-0.24380246,-1.41864621,-0.53227967,0.04855380,0
row-1203,0.15202943,0.00840577,-0.45343871,0.75737969,0.40071095,-1.23225577,-0.26789173,0.26844433,0
row-1204,1.60914431,-0.77123210,-0.31787798,0.44643005,-0.06848266,-0.23629421,-0.52936207,-0.43894985,0
row-1205,-0.90756903,1.01464230,-0.04156427,-1.17855204,0.42703990,-0.99779501,-1.68470699,-1.62404912,0
row-1206,1.74556515,3.52234479,0.45709002,0.73833138,-0.38957663,-0.54552902,-1.21906237,0.22738989,1
row-1207,0.55029764,0.82283138,-0.95506291,-0.59222385,-1.40679739,0.41190538,0.86049838,-1.52482014,0
row-1208,1.01125943,1.66594619,-0.36702645,1.60270460,1.97193740,-1.77472841,0.10305948,0.33579879,0
row-1209,0.94277434,-0.06381179,0.85110224,-1.22152752,0.03874687,-1.33687339,0.25172721,-0.35686330,0
row-1210,-2.60714785,-2.30492655,-0.03959679,-1.66632122,-0.22832323,-0.50674248,-0.63823845,1.11921255,0
row-1211,0.99655591,2.24636000,-1.52087528,0.55072530,-1.16047859,0.06960526,-0.49975259,1.03631531,0
row-1212,-0.33246006,-0.44257061,-0.43239023,-0.13556811,-0.30823130,0.31544336,-0.56320486,1.78745360,0
row-1213,1.10841623,-0.51625688,-0.11877600,0.76894259,0.22743578,0.07068237,0.96445978,-0.20435926,0
row-1214,0.00634967,0.15966557,-1.12331069,-1.09007353,0.48147388,0.69608717,-0.96801286,-0.12684361,0
row-1215,-0.09117005,0.88588165,0.44333834,0.65080298,-0.67651558,1.43041791,-1.30068540,0.03862446,0
row-1216,-0.37948905,-1.74062036,1.71622647,0.61677917,0.55299966,1.21107196,-0.82978211,0.77210930,0
row-1217,-0.12514092,0.57303235,0.56046896,2.21366735,-0.47524191,0.33642597,-1.13452264,-0.81075947,0
row-1218,1.57643326,-0.74787955,-1.51019080,0.70316641,-0.49691921,1.35430845,-0.53352529,0.87890071,0
row-1219,2.11486413,0.62414152,-1.87610931,1.64151094,0.44497137,1.61407480,-0.00311642,0.14477308,1
row-1220,-0.30828707,-0.01585703,-0.52289135,-0.14190772,-0.35515003,0.44283314,0.38735633,0.09494423,0
row-1221,-0.80039253,-0.39025982,0.00870483,-2.48842873,-0.33596134,-1.50404225,-0.17824608,0.80199933,0
row-1222,0.01890572,0.40458938,-1.33957366,0.50575964,-0.44251173,1.65688662,1.00111975,0.36776149,0
row-1223,1.98599907,1.05975772,-0.34132244,0.17939412,-0.31871654,0.27026273,-0.12959413,-0.35037688,0
row-1224,-0.60303665,-0.69912381,-0.74213207,0.17679176,-1.46402122,-2.70831229,-0.06159944,0.18682811,0
row-1225,-1.47361898,-1.07108948,2.04859714,1.62237517,-0.00313149,0.62130253,-2.09232169,0.50878605,0
row-1226,1.17163390,1.76320468,-0.88669067,0.21770698,1.38784119,-0.82124090,1.37111228,1.06414530,0
row-1227,0.73427105,-1.01021837,-0.23876015,0.57608026,-0.83611472,-0.25505810,0.28077032,0.23636096,0
row-1228,-0.20242590,-0.42647159,-1.64172505,-0.12182947,0.25205843,1.23700889,-0.88081779,0.08272978,0
row-1229,0.69625370,0.35749441,-1.98187173,-0.80545630,0.02045997,-0.26690895,-0.19181423,-0.05648933,0
row-1230,-0.25256156,-0.53273047,-0.72686478,-0.38927776,-0.90911160,0.62262629,-0.39380897,-0.75726864,0
row-1231,1.10393074,-0.14572064,-2.35558084,0.27974475,-1.97250843,0.58352160,0.13455174,0.81120942,0
row-1232,-2.21864769,-0.80372776,0.70014990,0.87674645,1.38762597,-0.76787664,0.35115340,0.99134993,0
row-1233,1.33846216,-1.14902180,0.43097760,-0.04058481,-0.47845987,-0.48756415,-1.72121643,1.15725277,0
row-1234,-0.86207582,0.32171791,0.17002547,-0.77552280,1.26017639,0.82343422,0.91199354,0.03961341,0
row-1235,-0.07934979,0.09203749,-1.03905244,-1.73625384,-0.72949179,0.84424919,1.15052316,-1.34814091,0
row-1236,-0.15014372,-1.30450950,1.07564200,-1.05783504,-0.29174053,2.06236182,-1.40772449,0.70612440,0
row-1237,-0.53811261,0.33665407,1.61934330,-0.93639243,0.98134835,-0.40922130,0.20581367,-0.07673881,0
row-1238,1.28459379,1.58937695,2.61164033,-0.72301820,-1.55241718,-0.82607657,-1.01452212,0.17946784,0
row-1239,-0.77113110,0.30652980,0.13622989,-1.69148113,-1.36817071,0.11472990,0.10336837,-1.22550574,0
row-1240,-0.33078025,0.17128428,0.32458468,2.22808033,0.30234858,0.61215690,-0.65629835,1.95584347,0
row-1241,0.47153406,2.16097455,0.29023341,-0.22386184,1.27872010,0.56313814,-0.86701918,1.98641713,0
row-1242,-0.63415965,-0.21616153,1.26306833,0.19057958,-0.55851553,0.43667397,-0.40717544,1.61523812,0
row-1243,0.67502966,1.73147244,-1.92215878,-1.12213563,-0.37849624,1.90379108,0.00188075,0.49054045,0
row-1244,1.51019829,1.67629411,-0.85278838,0.82599007,-0.77339553,-1.68924393,0.24713215,-2.54333990,0
row-1245,-2.05442542,-0.25016914,-0.31293351,-0.47548265,1.15441300,0.14478017,-0.43330369,-0.80926823,0
row-1246,0.04180200,-0.58525807,0.61365136,-1.07006182,-1.05711188,0.42019528,-0.24225732,2.33254047,0
row-1247,-0.66200152,0.63451419,-0.00877495,1.71180900,0.21322695,-0.91140052,1.16228463,-0.12040711,0
row-1248,-1.65749237,0.27791749,0.42689595,-0.02048058,1.20012497,2.15246963,-0.24398333,0.86636646,0
row-1249,0.67021996,1.34483227,-0.32725434,-0.74396729,0.90721687,-0.02192767,-0.46633925,3.22772675,0
row-1250,-1.72897328,-0.69408371,0.64689813,1.58555497,-1.64565618,1.30281944,0.08753897,-0.21701011,0
row-1251,-0.09955005,0.62685089,-0.60986438,-0.74740468,-0.67659034,0.67538444,-3.17118774,-0.25126637,0
row-1252,-0.85756122,-0.35495539,1.44666340,-0.04762559,0.65295920,-0.08237515,0.40887373,-1.41932778,0
row-1253,1.02895209,-1.75500332,1.27672078,-1.62605337,0.51906484,0.07556318,0.05649829,-0.74396843,0
row-1254,0.40860765,-0.54819199,-0.43422304,0.33778911,0.20666791,-0.27465987,-1.60996663,-1.18608867,0
row-1255,2.73608859,1.85372637,1.91363179,-0.56485525,-0.60954081,-0.65734726,-0.70146412,-1.18505839,0
row-1256,1.90448058,3.22262485,-2.12001567,0.92685945,1.26306143,0.89365903,0.57970462,-0.27046646,1
row-1257,-0.78436333,-1.41003679,-0.19162422,-0.46389502,0.64636897,-1.43032806,-1.56463411,0.04621487,0
row-1258,-1.35771500,-2.77889785,-0.39584787,-1.11352195,0.42063434,2.37352854,1.29629332,-0.17077839,0
row-1259,1.61241249,1.13562668,0.30305254,1.19006277,0.73572928,1.79849317,0.02838711,-0.71833059,0
row-1260,-0.62366315,-1.34844123,1.83569679,-0.44529168,-0.54238080,-0.00548740,0.91949680,0.00686126,0
row-1261,0.99732278,-0.88010393,-0.18716380,0.58151830,1.08071823,0.44065995,0.28905513,-0.20262688,0
row-1262,-0.75720294,-0.95657925,-2.10939915,-2.59225925,0.91615882,-0.39994286,-0.77888676,0.29709488,0
row-1263,-2.52549636,-2.83034049,2.47994804,-0.32830051,-0.12544002,-0.86766275,-1.14671735,1.42010191,0
row-1264,-0.11938528,-1.65972845,0.38478275,-0.02274182,-0.71924508,0.73352300,1.34532373,-1.73674144,0
row-1265,0.50365827,2.36692016,0.49901655,-0.34291546,0.75818092,-0.82089543,0.93937286,1.33989762,0
row-1266,-0.63188402,-0.05462495,-0.46481011,-1.48582605,1.36989790,0.56384884,0.76978742,-1.68963648,0
row-1267,1.09451094,0.19670764,0.35610906,-0.23261245,1.12467826,0.11622760,-0.08688344,0.65813177,0
row-1268,-0.57962257,0.53143093,-1.59827142,-0.11227757,0.63929854,-0.92085270,-0.73135162,-1.79323695,0
row-1269,-0.33232265,0.65981989,-0.70222718,0.37702683,1.49689509,-0.45587289,-0.43037703,-0.34620958,0
row-1270,-1.26252185,-0.56833710,1.82886395,1.36143790,-0.37836844,-0.45563591,0.73232353,-1.01152884,0
row-1271,-1.68010101,-1.36870321,-0.11009618,0.81272584,-0.19731462,-0.48508237,-1.03864712,-0.45200397,0
row-1272,1.03541517,0.72753441,2.16737230,-0.83011496,-2.03225250,1.16007197,-0.81472354,0.92768725,0
row-1273,-0.78828904,0.43569444,0.79183779,-1.48986765,2.11673579,-1.50050293,0.25702935,-1.27768750,0
row-1274,0.71024304,-0.48359712,-1.94477331,0.00728675,1.28722783,0.67018472,-0.55048539,0.72083539,0
row-1275,-0.27683846,0.23786139,-0.87007955,-0.20359608,1.96567374,-1.42003718,-0.05168803,-0.36860371,0
